identifier,description,academicSubject,inLanguage,dateCreated,dateModified,author,provider,license,attributionStatement
551e8f6c-f6e1-5f80-b7ad-f11fcdb0ee32,"Multiply a four-digit number by a one-digit number using strategies based on place value, properties of operations, or the standard algorithm",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
5523b6cd-4e9d-5762-8f48-ba8c09ffcde9,"Represent solutions for one-variable, one-step inequalities on a number line",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
55483f89-26db-59b2-9efc-016d9fd7b840,Justify the construction of a regular hexagon inscribed in a circle,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
555df2b6-7a87-5114-8ba5-398a82a7f6e3,Count to 100 by ones,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
556c85d1-b688-58b0-a67f-347202c179f2,Tell time in half-hours using analog clocks,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
55726c3e-b3ff-59f1-b968-f0145caa0e35,Represent a given situation by moving between tables and graphs,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
5597db5c-40a2-5a26-975a-7f64a06c34f2,Represent the sum of a finite arithmetic series using summation notation,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
559a6e78-4316-5d90-95de-004872285c49,Draw points and identify them in two-dimensional figures,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
55ecdd2d-2a5f-5e54-acb2-13e92d1c2628,Determine when to use measurements of liquid volume (capacity),Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
55fefca2-78da-5c72-8754-4e1dcd835f73,Use addition and subtraction within 100 to solve word problems involving lengths that are given in the same units,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
55ffe9c6-2325-52b6-8944-a31fe1e6fbaf,Identify the effect on the graph of a quadratic function when replacing f(x) with kf(x),Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
560b2136-c220-5fd0-9921-65dc9e420013,Identify a division situation based on a given division expression,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
56132d0e-c1f0-553a-941b-e6aeb30ad287,Simplify an expression involving rational exponents,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
561ace34-8a42-5c1b-b84d-1c6bf2aab9ad,Subtract matrices of appropriate dimensions,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
56309e1d-f37e-5490-96ba-394b0ca8965b,Group objects into pairs to determine if the group of objects (up to 40) has an odd or even number of members,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
56367492-75bc-5ddc-9734-3a8c0490dfce,Represent the perfect squares through 15 by 15 with an equation,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
564c9084-ffdb-5d17-b162-e5208b6a6df9,Calculate the midpoint of a segment in the complex plane as the average of the numbers at its endpoints,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
56514983-4388-5971-bad0-595dbec5e266,Compare two fractions with the same denominator by reasoning about their size,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
566157d3-ede7-5ce6-a077-dc1cbade027e,Generate measurement data (to the nearest fourth of an inch) by measuring lengths using rulers marked with halves and fourths of an inch,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
56712271-b20c-563b-a20c-9535b5161e72,Write inequalities in the form x > c  or x < c to represent a constraint or condition in a real-world problem,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
56754811-3d83-5040-9e36-fdda3d57d4a1,Solve subtraction word problems,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
56770293-1ef6-58b2-a635-a9c1cc854ce8,"Represent multiplication facts with some combination of repeated addition, arrays, area models, number lines, and/or skip-counting",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
567cc2da-0d91-5f1e-9772-b8ad1ea232ec,Represent addition with mental images,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
567ffbd5-3542-5d93-b20c-c2cc6c49fc85,Round whole numbers to the nearest 10,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
56ee0d23-fd21-5885-b5bd-4a2027cc101d,Solve real-world problems by adding positive fractions fluently,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
5702c4ef-fbfc-533e-b5b5-a5cc126e7c3e,Evaluate expressions at specific values of their variables in mathematical contexts,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
572e9ce7-94d9-5853-8434-e04976e896be,Solve problems leading to an absolute value linear inequality in one variable in a contextual situation,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
5743a6b2-53bd-538f-8b48-a11f4bc50507,Determine the domain and range of an exponential function in mathematical problems,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
579ffc35-f694-54f5-8319-01854efcf451,"Order whole numbers up to 1,200 by comparing the digits in each place value",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
57a1b686-9ada-5a2c-ba77-19b2a336cf85,Multiply a four-digit number by a one-digit number using strategies based on place value or properties of operations,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
57d2ddf5-155b-5ebb-9ff7-a1063db86580,"Round whole numbers to the nearest 1,000",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
57e07dfc-acb1-50d5-b2f7-6014cba71d81,Fluently multiply integers,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
57e0faef-fdcc-5fd5-9f24-79adb3a25415,Solve problems related to area,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
57e16cea-f300-527a-b474-0bad164dfc11,Understand that shared attributes can define a larger category of shapes,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
580698a5-9d89-5f54-a040-31fd0fff3b4a,Write equations to represent problems related to the volume of right rectangular prisms where dimensions are positive rational numbers,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
5816f6d6-1545-5d58-aa57-e46fc3e3f9d5,"Describe the effect of translation on two-dimensional figures in the coordinate plane, including the use of coordinates and algebraic representation",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
